Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,FTR,Over2.5,HomeOdd,DrawOdd,AwayOdd,Over2.5Odd,Under2.5Odd,HomeTeamTotalGoals,AwayTeamTotalGoals,AvgGoalsHomeTeam,AvgGoalsAwayTeam,TotalAttemptsHomeTeam,TotalAttemptsAwayTeam,KicksInsideAreaHomeTeam,KicksInsideAreaAwayTeam,KicksOutsideAreaHomeTeam,KicksOutsideAreaAwayTeam,HeadersHomeTeam,HeadersAwayTeam,StealsHomeTeam,StealsAwayTeam,FoulsHomeTeam,FoulsAwayTeam,CornersHomeTeam,CornersAwayTeam,ErrorsHomeTeam,ErrorsAwayTeam
26/08/2018,Panionios,OFI,2,2,D,TRUE,"2,00","3,20","4,20","2,37","1,53",0,0,0,0,,,,,,,,,,,,,,,,
26/08/2018,Xanthi,Panathinaikos,0,1,A,FALSE,"1,95","3,25","4,40","2,49","1,48",0,0,0,0,,,,,,,,,,,,,,,,
27/08/2018,Lamia,Aris,0,3,A,TRUE,"2,45","2,95","3,30","2,91","1,38",0,0,0,0,,,,,,,,,,,,,,,,
01/09/2018,Asteras Tripolis,AEK,0,1,A,FALSE,"4,33","3,25","1,95","2,36","1,53",0,2,0,2,,,,,,,,,,,,,,,,
01/09/2018,Atromitos,Xanthi,0,0,D,FALSE,"1,75","3,50","5,25","2,36","1,53",2,0,2,0,,,,,,,,,,,,,,,,
01/09/2018,Panathinaikos,Lamia,3,1,H,TRUE,"1,67","3,50","6,00","2,33","1,54",1,0,1,0,,,,,,,,,,,,,,,,
02/09/2018,Aris,AEL,2,0,H,FALSE,"1,65","3,70","5,75","2,34","1,54",3,1,3,1,,,,,,,,,,,,,,,,
02/09/2018,Olympiakos,Giannina,5,0,H,TRUE,"1,28","5,25","13,00","1,91","1,82",1,0,1,0,,,,,,,,,,,,,,,,
02/09/2018,Panionios,PAOK,0,1,A,FALSE,"7,00","4,00","1,53","2,10","1,67",2,1,2,1,,,,,,,,,,,,,,,,
03/09/2018,Levadeiakos,Apollon,1,0,H,FALSE,"2,35","3,00","3,40","2,57","1,47",0,0,0,0,,,,,,,,,,,,,,,,
03/09/2018,Panetolikos,OFI,2,1,H,TRUE,"2,35","3,00","3,40","2,44","1,50",1,2,1,2,,,,,,,,,,,,,,,,
15/09/2018,AEK,Panionios,4,0,H,TRUE,"1,33","4,60","12,00","2,18","1,64",3,2,"1,5",1,,,,,,,,,,,,,,,,
15/09/2018,Apollon,Giannina,1,2,A,TRUE,"2,55","2,95","3,10","2,71","1,42",0,0,0,0,,,,,,,,,,,,,,,,
15/09/2018,OFI,PAOK,1,3,A,TRUE,"8,75","4,25","1,42","2,16","1,64",3,2,"1,5",1,,,,,,,,,,,,,,,,
16/09/2018,Atromitos,Lamia,1,0,H,FALSE,"1,33","4,75","12,00","2,43","1,51",2,1,1,"0,5",,,,,,,,,,,,,,,,
16/09/2018,AEL,Panathinaikos,1,3,A,TRUE,"2,85","2,90","2,80","2,69","1,43",1,4,"0,5",2,,,,,,,,,,,,,,,,
16/09/2018,Olympiakos,Asteras Tripolis,2,1,H,TRUE,"1,34","5,00","9,75","1,91","1,85",6,0,3,0,,,,,,,,,,,,,,,,
16/09/2018,Xanthi,Panetolikos,1,1,D,FALSE,"2,00","3,20","4,25","2,58","1,46",0,3,0,"1,5",,,,,,,,,,,,,,,,
17/09/2018,Aris,Levadeiakos,2,0,H,FALSE,"1,60","3,70","6,50","2,39","1,53",5,1,"2,5","0,5",,,,,,,,,,,,,,,,
22/09/2018,Asteras Tripolis,Apollon,2,0,H,FALSE,"1,45","4,00","8,75","2,24","1,60",1,1,"0,3333333333","0,3333333333",,,,,,,,,,,,,,,,
22/09/2018,Atromitos,AEL,2,0,H,FALSE,"1,60","3,60","5,75","2,36","1,54",3,2,1,"0,6666666667",,,,,,,,,,,,,,,,
22/09/2018,Giannina,Aris,1,0,H,FALSE,"3,10","3,00","2,55","2,47","1,50",2,7,"0,6666666667","2,333333333",,,,,,,,,,,,,,,,
23/09/2018,Panathinaikos,Levadeiakos,3,0,H,TRUE,"1,57","3,75","7,00","2,28","1,59",7,1,"2,333333333","0,3333333333",,,,,,,,,,,,,,,,
23/09/2018,PAOK,AEK,2,0,H,FALSE,"1,87","3,40","4,50","2,58","1,46",5,7,"1,666666667","2,333333333",,,,,,,,,,,,,,,,
23/09/2018,Xanthi,OFI,3,0,H,TRUE,"2,10","3,20","3,90","2,54","1,48",1,4,"0,3333333333","1,333333333",,,,,,,,,,,,,,,,
24/09/2018,Panetolikos,Lamia,2,2,D,TRUE,"1,80","3,40","5,00","2,43","1,52",4,1,"1,333333333","0,3333333333",,,,,,,,,,,,,,,,
24/09/2018,Panionios,Olympiakos,0,1,A,FALSE,"7,00","3,90","1,53","1,99","1,76",2,8,"0,6666666667","2,666666667",,,,,,,,,,,,,,,,
29/09/2018,AEL,Panetolikos,1,0,H,FALSE,"2,30","3,00","3,60","2,64","1,44",2,6,"0,5","1,5",,,,,,,,,,,,,,,,
29/09/2018,OFI,AEK,0,3,A,TRUE,"5,50","3,50","1,72","2,34","1,55",4,7,1,"1,75",,,,,,,,,,,,,,,,
29/09/2018,Panathinaikos,Giannina,2,1,H,TRUE,"1,70","3,60","5,50","2,27","1,59",10,3,"2,5","0,75",,,,,,,,,,,,,,,,
30/09/2018,Apollon,Panionios,0,2,A,FALSE,"3,10","2,95","2,55","2,73","1,41",1,2,"0,25","0,5",,,,,,,,,,,,,,,,
30/09/2018,Aris,Asteras Tripolis,2,0,H,FALSE,"2,15","3,10","3,75","2,52","1,48",7,3,"1,75","0,75",,,,,,,,,,,,,,,,
30/09/2018,Levadeiakos,Atromitos,0,2,A,FALSE,"3,40","3,10","2,30","2,63","1,44",1,5,"0,25","1,25",,,,,,,,,,,,,,,,
30/09/2018,Olympiakos,PAOK,0,1,A,FALSE,"2,15","3,30","3,50","2,40","1,52",9,7,"2,25","1,75",,,,,,,,,,,,,,,,
01/10/2018,Lamia,Xanthi,0,0,D,FALSE,"2,70","2,90","3,00","2,88","1,37",3,4,"0,75",1,,,,,,,,,,,,,,,,
06/10/2018,Asteras Tripolis,Panathinaikos,1,1,D,FALSE,"2,35","3,20","3,20","2,35","1,55",3,12,"0,6","2,4",,,,,,,,,,,,,,,,
06/10/2018,Panetolikos,Levadeiakos,2,1,H,TRUE,"2,10","3,10","4,00","2,51","1,48",6,1,"1,2","0,2",,,,,,,,,,,,,,,,
06/10/2018,Panionios,Aris,1,0,H,FALSE,"2,35","3,10","3,30","2,43","1,51",4,9,"0,8","1,8",,,,,,,,,,,,,,,,
07/10/2018,AEK,Olympiakos,1,1,D,FALSE,"2,55","3,10","3,00","2,33","1,55",10,9,2,"1,8",,,,,,,,,,,,,,,,
07/10/2018,Atromitos,Giannina,1,0,H,FALSE,"1,65","3,50","6,25","2,59","1,46",7,4,"1,4","0,8",,,,,,,,,,,,,,,,
07/10/2018,Lamia,OFI,1,1,D,FALSE,"2,10","3,20","3,90","2,65","1,44",3,4,"0,6","0,8",,,,,,,,,,,,,,,,
07/10/2018,PAOK,Apollon,2,0,H,FALSE,"1,11","8,75","26,00","1,50","2,46",8,1,"1,6","0,2",,,,,,,,,,,,,,,,
08/10/2018,Xanthi,AEL,1,0,H,FALSE,"1,95","3,00","5,00","2,65","1,44",4,3,"0,8","0,6",,,,,,,,,,,,,,,,
20/10/2018,Apollon,AEK,0,2,A,FALSE,"8,00","4,50","1,42","2,16","1,65",1,11,"0,1666666667","1,833333333",,,,,,,,,,,,,,,,
20/10/2018,Giannina,Panetolikos,0,2,A,FALSE,"1,95","3,20","4,50","2,54","1,47",4,8,"0,6666666667","1,333333333",,,,,,,,,,,,,,,,
20/10/2018,AEL,Lamia,1,2,A,TRUE,"2,20","2,95","3,90","2,81","1,40",3,4,"0,5","0,6666666667",,,,,,,,,,,,,,,,
20/10/2018,Panathinaikos,Panionios,1,0,H,FALSE,"1,78","3,40","5,25","2,37","1,54",13,5,"2,166666667","0,8333333333",,,,,,,,,,,,,,,,
21/10/2018,Aris,PAOK,1,2,A,TRUE,"3,50","3,30","2,15","2,42","1,52",9,10,"1,5","1,666666667",,,,,,,,,,,,,,,,
21/10/2018,Levadeiakos,Xanthi,1,2,A,TRUE,"2,70","2,95","2,95","2,87","1,38",2,5,"0,3333333333","0,8333333333",,,,,,,,,,,,,,,,
21/10/2018,OFI,Olympiakos,1,0,H,FALSE,"7,75","4,10","1,48","1,96","1,80",5,10,"0,8333333333","1,666666667",,,,,,,,,,,,,,,,
22/10/2018,Atromitos,Asteras Tripolis,3,2,H,TRUE,"2,00","3,10","4,33","2,59","1,45",8,4,"1,333333333","0,6666666667",,,,,,,,,,,,,,,,
27/10/2018,Lamia,Levadeiakos,3,2,H,TRUE,"2,20","3,00","3,80","2,70","1,42",6,3,"0,8571428571","0,4285714286",,,,,,,,,,,,,,,,
27/10/2018,AEL,OFI,0,0,D,FALSE,"2,10","3,10","4,00","2,64","1,44",4,6,"0,5714285714","0,8571428571",,,,,,,,,,,,,,,,
28/10/2018,AEK,Aris,4,0,H,TRUE,"1,57","3,90","6,50","2,35","1,55",13,10,"1,857142857","1,428571429",,,,,,,,,,,,,,,,
28/10/2018,Panetolikos,Asteras Tripolis,1,1,D,FALSE,"2,75","3,00","2,85","2,71","1,42",10,6,"1,428571429","0,8571428571",,,,,,,,,,,,,,,,
28/10/2018,Panionios,Atromitos,2,2,D,TRUE,"2,70","3,00","2,85","2,64","1,44",5,11,"0,7142857143","1,571428571",,,,,,,,,,,,,,,,
29/10/2018,Olympiakos,Apollon,1,0,H,FALSE,"1,10","10,00","26,00","1,53","2,38",10,1,"1,428571429","0,1428571429",,,,,,,,,,,,,,,,
29/10/2018,PAOK,Panathinaikos,2,0,H,FALSE,"1,44","4,50","7,75","2,10","1,70",12,14,"1,714285714",2,,,,,,,,,,,,,,,,
29/10/2018,Xanthi,Giannina,2,1,H,TRUE,"2,10","3,10","4,00","2,58","1,46",7,4,1,"0,5714285714",,,,,,,,,,,,,,,,
03/11/2018,Atromitos,PAOK,1,1,D,FALSE,"5,50","3,60","1,70","2,25","1,60",13,14,"1,625","1,75",,,,,,,,,,,,,,,,
03/11/2018,Levadeiakos,AEL,1,1,D,FALSE,"2,30","2,90","3,70","2,64","1,44",5,4,"0,625","0,5",,,,,,,,,,,,,,,,
03/11/2018,Panathinaikos,AEK,0,0,D,FALSE,"3,80","3,20","2,10","2,44","1,51",14,17,"1,75","2,125",,,,,,,,,,,,,,,,
03/11/2018,Panionios,Panetolikos,3,0,H,TRUE,"1,80","3,25","5,25","2,22","1,61",7,11,"0,875","1,375",,,,,,,,,,,,,,,,
04/11/2018,Aris,Olympiakos,0,1,A,FALSE,"4,00","3,30","2,00","2,26","1,59",10,11,"1,25","1,375",,,,,,,,,,,,,,,,
04/11/2018,Giannina,Lamia,0,0,D,FALSE,"2,00","3,25","4,10","2,53","1,48",5,9,"0,625","1,125",,,,,,,,,,,,,,,,
04/11/2018,OFI,Apollon,0,0,D,FALSE,"1,75","3,50","5,25","2,41","1,52",6,1,"0,75","0,125",,,,,,,,,,,,,,,,
05/11/2018,Asteras Tripolis,Xanthi,0,1,A,FALSE,"1,70","3,70","5,25","2,29","1,58",7,9,"0,875","1,125",,,,,,,,,,,,,,,,
10/11/2018,AEL,Giannina,2,0,H,FALSE,"2,20","3,10","3,60","2,58","1,46",5,5,"0,5555555556","0,5555555556",,,,,,,,,,,,,,,,
10/11/2018,Levadeiakos,OFI,2,1,H,TRUE,"2,25","2,95","3,70","2,60","1,45",6,6,"0,6666666667","0,6666666667",,,,,,,,,,,,,,,,
10/11/2018,Xanthi,Panionios,0,1,A,FALSE,"2,15","3,00","4,00","2,55","1,47",10,10,"1,111111111","1,111111111",,,,,,,,,,,,,,,,
11/11/2018,AEK,Atromitos,0,2,A,FALSE,"1,65","3,60","6,00","2,28","1,58",17,14,"1,888888889","1,555555556",,,,,,,,,,,,,,,,
11/11/2018,Lamia,Asteras Tripolis,0,0,D,FALSE,"3,20","3,00","2,45","2,65","1,44",9,7,1,"0,7777777778",,,,,,,,,,,,,,,,
11/11/2018,Olympiakos,Panathinaikos,1,1,D,FALSE,"1,48","4,00","7,75","2,13","1,66",12,14,"1,333333333","1,555555556",,,,,,,,,,,,,,,,
11/11/2018,PAOK,Panetolikos,2,1,H,TRUE,"1,17","8,00","14,00","1,60","2,23",15,11,"1,666666667","1,222222222",,,,,,,,,,,,,,,,
12/11/2018,Apollon,Aris,1,2,A,TRUE,"4,60","3,30","1,90","2,48","1,50",1,10,"0,1111111111","1,111111111",,,,,,,,,,,,,,,,
24/11/2018,Asteras Tripolis,AEL,2,0,H,FALSE,"1,53","3,70","7,75","2,40","1,53",7,7,"0,7","0,7",,,,,,,,,,,,,,,,
24/11/2018,Panathinaikos,Apollon,5,1,H,TRUE,"1,36","4,75","9,50","2,12","1,68",15,2,"1,5","0,2",,,,,,,,,,,,,,,,
24/11/2018,Panetolikos,AEK,2,1,H,TRUE,"7,00","3,60","1,60","2,37","1,54",12,17,"1,2","1,7",,,,,,,,,,,,,,,,
24/11/2018,PAOK,Xanthi,2,0,H,FALSE,"1,22","6,00","15,00","1,81","1,94",17,10,"1,7",1,,,,,,,,,,,,,,,,
25/11/2018,Atromitos,Olympiakos,1,2,A,TRUE,"3,30","3,10","2,35","2,58","1,46",16,13,"1,6","1,3",,,,,,,,,,,,,,,,
25/11/2018,Giannina,Levadeiakos,2,0,H,FALSE,"1,95","3,10","4,60","2,62","1,45",5,8,"0,5","0,8",,,,,,,,,,,,,,,,
25/11/2018,OFI,Aris,1,2,A,TRUE,"2,95","2,80","2,80","2,75","1,41",7,12,"0,7","1,2",,,,,,,,,,,,,,,,
26/11/2018,Panionios,Lamia,1,0,H,FALSE,"1,75","3,40","5,50","2,46","1,51",11,9,"1,1","0,9",,,,,,,,,,,,,,,,
01/12/2018,Apollon,Atromitos,1,1,D,FALSE,"5,75","3,20","1,78","2,74","1,42",3,17,"0,2727272727","1,545454545",,,,,,,,,,,,,,,,
01/12/2018,Giannina,OFI,1,1,D,FALSE,"2,05","3,10","4,20","2,75","1,41",7,8,"0,6363636364","0,7272727273",,,,,,,,,,,,,,,,
01/12/2018,AEL,Panionios,4,2,H,TRUE,"2,50","2,90","3,30","2,76","1,41",7,12,"0,6363636364","1,090909091",,,,,,,,,,,,,,,,
02/12/2018,AEK,Xanthi,2,0,H,FALSE,"1,30","5,00","12,00","1,95","1,80",18,10,"1,636363636","0,9090909091",,,,,,,,,,,,,,,,
02/12/2018,Aris,Panathinaikos,1,1,D,FALSE,"2,45","3,10","3,10","2,28","1,58",14,20,"1,272727273","1,818181818",,,,,,,,,,,,,,,,
02/12/2018,Levadeiakos,Asteras Tripolis,0,2,A,FALSE,"3,10","2,95","2,55","2,72","1,42",8,9,"0,7272727273","0,8181818182",,,,,,,,,,,,,,,,
03/12/2018,Lamia,PAOK,0,1,A,FALSE,"9,75","4,10","1,42","2,35","1,55",9,19,"0,8181818182","1,727272727",,,,,,,,,,,,,,,,
03/12/2018,Olympiakos,Panetolikos,2,1,H,TRUE,"1,17","7,00","18,00","1,64","2,17",15,14,"1,363636364","1,272727273",,,,,,,,,,,,,,,,
08/12/2018,AEK,Lamia,2,0,H,FALSE,"1,17","6,75","20,00","1,84","1,91",20,9,"1,666666667","0,75",,,,,,,,,,,,,,,,
08/12/2018,Asteras Tripolis,Giannina,1,0,H,FALSE,"1,57","3,70","7,00","2,27","1,59",11,8,"0,9166666667","0,6666666667",,,,,,,,,,,,,,,,
09/12/2018,Atromitos,Aris,4,2,H,TRUE,"2,10","3,10","4,00","2,54","1,48",18,15,"1,5","1,25",,,,,,,,,,,,,,,,
09/12/2018,OFI,Panathinaikos,3,1,H,TRUE,"2,90","2,90","2,75","2,54","1,48",9,21,"0,75","1,75",,,,,,,,,,,,,,,,
09/12/2018,PAOK,AEL,2,1,H,TRUE,"1,17","6,75","20,00","1,76","2,00",20,11,"1,666666667","0,9166666667",,,,,,,,,,,,,,,,
09/12/2018,Xanthi,Olympiakos,1,1,D,FALSE,"5,50","3,60","1,70","2,47","1,50",10,17,"0,8333333333","1,416666667",,,,,,,,,,,,,,,,
10/12/2018,Panetolikos,Apollon,2,1,H,TRUE,"1,75","3,40","5,50","2,47","1,51",15,4,"1,25","0,3333333333",,,,,,,,,,,,,,,,
10/12/2018,Panionios,Levadeiakos,1,1,D,FALSE,"1,80","3,30","5,25","2,32","1,57",14,8,"1,166666667","0,6666666667",,,,,,,,,,,,,,,,
15/12/2018,Aris,Panetolikos,1,2,A,TRUE,"1,60","3,80","6,25","2,29","1,58",17,17,"1,307692308","1,307692308",,,,,,,,,,,,,,,,
15/12/2018,Asteras Tripolis,OFI,2,1,H,TRUE,"1,45","4,25","7,75","2,25","1,60",12,12,"0,9230769231","0,9230769231",,,,,,,,,,,,,,,,
15/12/2018,Giannina,Panionios,3,1,H,TRUE,"2,25","3,00","3,70","2,68","1,43",8,15,"0,6153846154","1,153846154",,,,,,,,,,,,,,,,
16/12/2018,Apollon,Xanthi,1,0,H,FALSE,"3,10","2,90","2,60","2,74","1,41",5,11,"0,3846153846","0,8461538462",,,,,,,,,,,,,,,,
16/12/2018,AEL,AEK,0,0,D,FALSE,"6,00","3,40","1,70","2,40","1,53",12,22,"0,9230769231","1,692307692",,,,,,,,,,,,,,,,
16/12/2018,Olympiakos,Lamia,3,0,H,TRUE,"1,14","7,50","23,00","1,73","2,04",18,9,"1,384615385","0,6923076923",,,,,,,,,,,,,,,,
16/12/2018,Panathinaikos,Atromitos,1,0,H,FALSE,"2,25","3,10","3,50","2,48","1,50",22,22,"1,692307692","1,692307692",,,,,,,,,,,,,,,,
17/12/2018,Levadeiakos,PAOK,1,2,A,TRUE,"9,25","4,25","1,42","2,25","1,60",9,22,"0,6923076923","1,692307692",,,,,,,,,,,,,,,,
12/01/2019,Atromitos,Panetolikos,2,2,D,TRUE,"1,62","3,60","6,50","2,33","1,56",22,19,"1,571428571","1,357142857",,,,,,,,,,,,,,,,
12/01/2019,AEL,Apollon,3,0,H,TRUE,"1,90","3,20","4,75","2,77","1,41",12,6,"0,8571428571","0,4285714286",,,,,,,,,,,,,,,,
12/01/2019,OFI,Panionios,1,1,D,FALSE,"2,20","3,10","3,60","2,52","1,48",13,16,"0,9285714286","1,142857143",,,,,,,,,,,,,,,,
13/01/2019,Asteras Tripolis,PAOK,0,3,A,TRUE,"4,10","3,10","2,05","2,45","1,51",14,24,1,"1,714285714",,,,,,,,,,,,,,,,
13/01/2019,Levadeiakos,Olympiakos,0,2,A,FALSE,"8,25","4,10","1,45","2,22","1,61",10,21,"0,7142857143","1,5",,,,,,,,,,,,,,,,
13/01/2019,Panathinaikos,Xanthi,2,2,D,TRUE,"1,62","3,50","6,75","2,47","1,49",23,11,"1,642857143","0,7857142857",,,,,,,,,,,,,,,,
14/01/2019,Aris,Lamia,1,0,H,FALSE,"1,67","3,50","6,00","2,44","1,51",18,9,"1,285714286","0,6428571429",,,,,,,,,,,,,,,,
14/01/2019,Giannina,AEK,0,4,A,TRUE,"5,00","3,30","1,83","2,66","1,44",11,22,"0,7857142857","1,571428571",,,,,,,,,,,,,,,,
19/01/2019,Apollon,Levadeiakos,0,0,D,FALSE,"2,25","3,10","3,50","2,44","1,51",6,10,"0,4","0,6666666667",,,,,,,,,,,,,,,,
19/01/2019,Giannina,Olympiakos,1,2,A,TRUE,"7,75","4,40","1,44","2,16","1,65",11,23,"0,7333333333","1,533333333",,,,,,,,,,,,,,,,
19/01/2019,PAOK,Panionios,3,0,H,TRUE,"1,17","7,00","19,00","1,70","2,06",27,17,"1,8","1,133333333",,,,,,,,,,,,,,,,
20/01/2019,AEK,Asteras Tripolis,3,0,H,TRUE,"1,60","3,70","6,50","2,15","1,65",26,14,"1,733333333","0,9333333333",,,,,,,,,,,,,,,,
20/01/2019,AEL,Aris,0,0,D,FALSE,"2,60","3,00","3,00","2,82","1,39",15,19,1,"1,266666667",,,,,,,,,,,,,,,,
20/01/2019,OFI,Panetolikos,3,0,H,TRUE,"2,00","3,30","4,10","2,28","1,58",14,21,"0,9333333333","1,4",,,,,,,,,,,,,,,,
20/01/2019,Xanthi,Atromitos,2,1,H,TRUE,"3,00","3,00","2,60","2,69","1,43",13,24,"0,8666666667","1,6",,,,,,,,,,,,,,,,
21/01/2019,Lamia,Panathinaikos,1,0,H,FALSE,"2,90","2,90","2,55","2,77","1,41",9,25,"0,6","1,666666667",,,,,,,,,,,,,,,,
26/01/2019,Giannina,Apollon,1,0,H,FALSE,"1,50","4,00","7,50","2,43","1,51",12,6,"0,75","0,375",,,,,,,,,,,,,,,,
26/01/2019,Panetolikos,Xanthi,0,0,D,FALSE,"2,20","3,00","3,75","2,58","1,46",21,15,"1,3125","0,9375",,,,,,,,,,,,,,,,
26/01/2019,Panionios,AEK,0,2,A,FALSE,"5,00","3,60","1,75","2,49","1,49",17,29,"1,0625","1,8125",,,,,,,,,,,,,,,,
27/01/2019,Asteras Tripolis,Olympiakos,0,2,A,FALSE,"5,25","3,40","1,78","2,29","1,58",14,25,"0,875","1,5625",,,,,,,,,,,,,,,,
27/01/2019,Lamia,Atromitos,2,1,H,TRUE,"3,00","3,00","2,55","2,70","1,42",10,25,"0,625","1,5625",,,,,,,,,,,,,,,,
27/01/2019,Levadeiakos,Aris,1,0,H,FALSE,"3,10","2,95","2,60","2,74","1,44",10,19,"0,625","1,1875",,,,,,,,,,,,,,,,
27/01/2019,Panathinaikos,AEL,1,1,D,FALSE,"1,48","4,10","7,75","2,27","1,59",25,15,"1,5625","0,9375",,,,,,,,,,,,,,,,
27/01/2019,PAOK,OFI,4,0,H,TRUE,"1,15","7,50","20,00","1,70","2,07",30,17,"1,875","1,0625",,,,,,,,,,,,,,,,
30/01/2019,AEK,Levadeiakos,1,0,H,FALSE,"1,18","7,00","16,50","1,70","2,07",31,11,"1,823529412","0,6470588235",,,,,,,,,,,,,,,,
30/01/2019,Lamia,Apollon,2,1,H,TRUE,"1,60","3,50","7,00","2,66","1,43",12,6,"0,7058823529","0,3529411765",,,,,,,,,,,,,,,,
30/01/2019,Olympiakos,AEL,4,0,H,TRUE,"1,15","7,75","20,00","1,65","2,16",27,16,"1,588235294","0,9411764706",,,,,,,,,,,,,,,,
30/01/2019,Panetolikos,Panathinaikos,0,1,A,FALSE,"2,80","2,95","2,80","2,70","1,42",21,26,"1,235294118","1,529411765",,,,,,,,,,,,,,,,
30/01/2019,Panionios,Asteras Tripolis,1,0,H,FALSE,"2,70","3,00","2,85","2,33","1,56",17,14,1,"0,8235294118",,,,,,,,,,,,,,,,
30/01/2019,PAOK,Giannina,2,1,H,TRUE,"1,18","7,00","17,50","1,70","2,07",34,13,2,"0,7647058824",,,,,,,,,,,,,,,,
31/01/2019,OFI,Atromitos,1,1,D,FALSE,"2,75","3,10","2,75","2,53","1,48",17,26,1,"1,529411765",,,,,,,,,,,,,,,,
31/01/2019,Xanthi,Aris,0,1,A,FALSE,"2,60","2,90","3,10","2,78","1,40",15,19,"0,8823529412","1,117647059",,,,,,,,,,,,,,,,
02/02/2019,Lamia,Panetolikos,0,2,A,FALSE,2,"3,2","3,5","2,61","1,45",14,21,"0,7777777778","1,166666667",,,,,,,,,,,,,,,,
02/02/2019,Olympiakos,Panionios,4,0,H,TRUE,"1,1",8,17,"1,59","2,27",31,18,"1,722222222",1,,,,,,,,,,,,,,,,
03/02/2019,AEK,PAOK,1,1,D,FALSE,"2,50","3,30","2,90","2,51","1,49",32,36,"1,777777778",2,,,,,,,,,,,,,,,,
03/02/2019,Apollon,Asteras Tripolis,0,2,A,FALSE,5,"3,5","1,6","2,62","1,45",7,14,"0,3888888889","0,7777777778",,,,,,,,,,,,,,,,
03/02/2019,Aris,Giannina,1,0,H,FALSE,"1,53","3,6","5,5","2,60","1,46",20,14,"1,111111111","0,7777777778",,,,,,,,,,,,,,,,
03/02/2019,AEL,Atromitos,0,1,A,FALSE,"2,45","3,2","2,7","2,68","1,43",16,27,"0,8888888889","1,5",,,,,,,,,,,,,,,,
03/02/2019,Levadeiakos,Panathinaikos,0,0,D,FALSE,"3,5","3,2",2,"2,46","1,51",11,27,"0,6111111111","1,5",,,,,,,,,,,,,,,,
03/02/2019,OFI,Xanthi,0,0,D,FALSE,"2,05","3,25","3,1","2,53","1,48",18,15,1,"0,8333333333",,,,,,,,,,,,,,,,
09/02/2019,Giannina,Panathinaikos,1,0,H,FALSE,"3,10","2,95","2,55","2,66","1,43",14,27,"0,7368421053","1,421052632",,,,,,,,,,,,,,,,
09/02/2019,Panionios,Apollon,0,1,A,FALSE,"1,57","3,40","8,25","2,45","1,51",18,7,"0,9473684211","0,3684210526",,,,,,,,,,,,,,,,
09/02/2019,Xanthi,Lamia,0,0,D,FALSE,"2,00","3,10","4,33","2,76","1,41",15,14,"0,7894736842","0,7368421053",,,,,,,,,,,,,,,,
10/02/2019,AEK,OFI,1,0,H,FALSE,"1,18","6,50","19,50","1,83","1,92",33,18,"1,736842105","0,9473684211",,,,,,,,,,,,,,,,
10/02/2019,Atromitos,Levadeiakos,1,0,H,FALSE,"1,45","4,10","8,25","2,38","1,54",28,11,"1,473684211","0,5789473684",,,,,,,,,,,,,,,,
10/02/2019,PAOK,Olympiakos,3,1,H,TRUE,"2,30","3,20","3,30","2,44","1,51",37,35,"1,947368421","1,842105263",,,,,,,,,,,,,,,,
11/02/2019,Asteras Tripolis,Aris,0,3,A,TRUE,"2,30","3,00","3,60","2,61","1,45",16,21,"0,8421052632","1,105263158",,,,,,,,,,,,,,,,
11/02/2019,Panetolikos,AEL,2,2,D,TRUE,"2,05","3,25","3,90","2,53","1,48",23,16,"1,210526316","0,8421052632",,,,,,,,,,,,,,,,
16/02/2019,Giannina,Atromitos,0,2,A,FALSE,"3,30","2,95","2,45","2,72","1,41",15,29,"0,75","1,45",,,,,,,,,,,,,,,,
16/02/2019,Panathinaikos,Asteras Tripolis,1,0,H,FALSE,"1,85","3,25","5,00","2,48","1,49",27,16,"1,35","0,8",,,,,,,,,,,,,,,,
17/02/2019,Aris,Panionios,1,1,D,FALSE,"1,70","3,60","5,50","2,54","1,46",24,18,"1,2","0,9",,,,,,,,,,,,,,,,
17/02/2019,AEL,Xanthi,1,1,D,FALSE,"2,20","2,90","4,00","2,95","1,36",18,15,"0,9","0,75",,,,,,,,,,,,,,,,
17/02/2019,Levadeiakos,Panetolikos,1,0,H,FALSE,"2,60","2,90","3,10","2,71","1,42",11,25,"0,55","1,25",,,,,,,,,,,,,,,,
17/02/2019,Olympiakos,AEK,4,1,H,TRUE,"1,87","3,30","4,75","2,50","1,49",36,34,"1,8","1,7",,,,,,,,,,,,,,,,
18/02/2019,Apollon,PAOK,1,5,A,TRUE,"12,00","5,50","1,28","1,73","2,03",8,40,"0,4",2,,,,,,,,,,,,,,,,
18/02/2019,OFI,Lamia,1,3,A,TRUE,"2,10","3,00","4,10","2,62","1,44",18,14,"0,9","0,7",,,,,,,,,,,,,,,,
23/02/2019,AEK,Apollon,2,1,H,TRUE,"1,14","8,00","23,00","1,70","2,08",35,9,"1,666666667","0,4285714286",,,,,,,,,,,,,,,,
23/02/2019,Asteras Tripolis,Atromitos,1,1,D,FALSE,"2,30","3,00","3,50","2,72","1,42",16,31,"0,7619047619","1,476190476",,,,,,,,,,,,,,,,
23/02/2019,Xanthi,Levadeiakos,0,1,A,FALSE,"1,95","3,00","4,85","2,72","1,43",16,12,"0,7619047619","0,5714285714",,,,,,,,,,,,,,,,
24/02/2019,Lamia,AEL,2,1,H,TRUE,"2,30","3,00","3,50","2,72","1,42",17,19,"0,8095238095","0,9047619048",,,,,,,,,,,,,,,,
